deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_prior,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
12320000,0.0380952380952382,1.21830334422456,0.834842171459472,0.0312690909664085,0.045631664759627,0.0184338318431416,0.0369411050138491,0.104921558851893,0.104976620775045,0.438095238095238,0.276190476190476,0.161904761904762,0.4,0.192857142857143,0.278571428571429,0.0476190476190476,0.0595238095238095,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0238095238095238,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0595238095238095,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0238095238095238,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,702,120,150,120,72,36,150,36,30,120,72,36,72,216,60,36,60,24,150,36,30,36,60,24,30,24,18,2520
12400001,0.15,1.28132186209622,0.920080224245484,0.117066604759715,0.163029262065716,0.0593916894385826,0.116925526000601,1.331188212175,1.34008796944913,0.464285714285714,0.242857142857143,0.221428571428571,0.5,0.221428571428571,0.328571428571429,0,0.0571428571428571,0,0.019047619047619,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0166666666666667,0,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,828,0,144,0,48,72,144,72,42,0,48,72,48,144,96,72,96,36,144,72,42,72,96,36,42,36,18,2520
12400010,0.15,1.28132186209622,0.920080224245484,0.117066604759715,0.163029262065716,0.0593916894385826,0.116925526000601,1.331188212175,1.34008796944913,0.464285714285714,0.242857142857143,0.221428571428571,0.5,0.221428571428571,0.328571428571429,0,0.0571428571428571,0,0.019047619047619,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0166666666666667,0,0.019047619047619,0.0285714285714286,0.019047619047619,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,828,0,144,0,48,72,144,72,42,0,48,72,48,144,96,72,96,36,144,72,42,72,96,36,42,36,18,2520
12400100,0.15,1.28132186209622,0.892050429210125,0.117066604759716,0.168151928510162,0.0641425662604354,0.126452782395505,1.43093450662481,1.4412213820215,0.464285714285714,0.242857142857143,0.221428571428571,0.442857142857143,0.221428571428571,0.271428571428571,0.0380952380952381,0.0571428571428571,0.0380952380952381,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0380952380952381,0,0.0285714285714286,0,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,684,96,144,96,0,72,144,72,42,96,0,72,0,144,96,72,96,36,144,72,42,72,96,36,42,36,18,2520
12401000,0.15,1.28132186209622,0.892050429210125,0.117066604759716,0.168151928510162,0.0641425662604354,0.126452782395505,1.43093450662481,1.4412213820215,0.464285714285714,0.242857142857143,0.221428571428571,0.442857142857143,0.221428571428571,0.271428571428571,0.0380952380952381,0.0571428571428571,0.0380952380952381,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0380952380952381,0,0.0285714285714286,0,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0571428571428571,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1170,1170,1170,612,612,612,558,558,558,684,96,144,96,0,72,144,72,42,96,0,72,0,144,96,72,96,36,144,72,42,72,96,36,42,36,18,2520
12410000,0.111904761904762,1.28520933646965,0.883365421057549,0.0870712332452816,0.12668003437444,0.0491607363376973,0.0979417664575494,0.81691558443965,0.820261444545257,0.445238095238095,0.223809523809524,0.221428571428571,0.385714285714286,0.221428571428571,0.271428571428571,0.0380952380952381,0.0761904761904762,0.0380952380952381,0,0.019047619047619,0.0761904761904762,0.019047619047619,0.0166666666666667,0.0380952380952381,0,0.019047619047619,0,0.0571428571428571,0.0380952380952381,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0761904761904762,0.019047619047619,0.0166666666666667,0.019047619047619,0.0380952380952381,0.0142857142857143,0.0166666666666667,0.0142857142857143,0.00714285714285714,9.1269501725564e-06,1122,1122,1122,564,564,564,558,558,558,684,96,192,96,0,48,192,48,42,96,0,48,0,144,96,48,96,36,192,48,42,48,96,36,42,36,18,2520
13000004,0.0785714285714286,1.33666887203577,0.88963227135221,0.0587815204013566,0.0883189955013697,0.0342315749252318,0.0687325384913979,0.398851392899925,0.399647863627496,0.407142857142857,0.142857142857143,0.264285714285714,0.385714285714286,0.107142857142857,0.271428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0357142857142857,0.0571428571428571,0,0.0285714285714286,0,0,0,0.0285714285714286,0,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.0357142857142857,0.0285714285714286,0,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,684,144,144,144,0,72,144,72,90,144,0,72,0,0,0,72,0,72,144,72,90,72,0,72,90,72,54,2520
13000013,0.0642857142857143,1.25476642268998,0.844117298487267,0.0512332121128155,0.0761573236337177,0.0304291515245398,0.0607884638329604,0.292227982506129,0.292655384703127,0.435714285714286,0.242857142857143,0.192857142857143,0.471428571428571,0.128571428571429,0.292857142857143,0.0285714285714286,0.05,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.0571428571428571,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,738,72,126,72,144,36,126,36,72,72,144,36,144,0,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
13000022,0.0380952380952382,1.21830334422456,0.857354471232525,0.0312690909664091,0.044433474570294,0.0174546541090986,0.034969288795794,0.0993918255243619,0.0994412355677593,0.438095238095238,0.276190476190476,0.161904761904762,0.414285714285714,0.207142857142857,0.307142857142857,0.0285714285714286,0.0642857142857143,0.0285714285714286,0.0380952380952381,0.00952380952380952,0.0642857142857143,0.00952380952380952,0.0119047619047619,0.0285714285714286,0.0380952380952381,0.00952380952380952,0.0380952380952381,0.0857142857142857,0.0285714285714286,0.00952380952380952,0.0285714285714286,0.00952380952380952,0.0642857142857143,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.0285714285714286,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1104,1104,1104,696,696,696,408,408,408,774,72,162,72,96,24,162,24,30,72,96,24,96,216,72,24,72,24,162,24,30,24,72,24,30,24,18,2520
13000031,0.0642857142857143,1.25476642268998,0.930008046194438,0.0512332121128153,0.0691238259160975,0.0249557313195847,0.049878667600082,0.239963519706843,0.240251662593969,0.435714285714286,0.242857142857143,0.192857142857143,0.471428571428571,0.214285714285714,0.378571428571429,0,0.05,0,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,954,0,126,0,72,36,126,36,72,0,72,36,72,216,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
13000040,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
13000103,0.107142857142857,1.25183538723536,0.839754175238166,0.0855886151129495,0.127588358953345,0.0519576299165865,0.103207731437111,0.827781476949261,0.831217060983704,0.457142857142857,0.264285714285714,0.192857142857143,0.471428571428571,0.15,0.25,0.0428571428571429,0.05,0.0428571428571429,0.0571428571428571,0.0142857142857143,0.05,0.0142857142857143,0.0214285714285714,0.0428571428571429,0.0571428571428571,0.0142857142857143,0.0571428571428571,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.05,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.0214285714285714,0.0214285714285714,0,2.43385337934837e-05,1152,1152,1152,666,666,666,486,486,486,630,108,126,108,144,36,126,36,54,108,144,36,144,0,72,36,72,54,126,36,54,36,72,54,54,54,0,2520
13000112,0.05,1.18517629791641,0.829921587422475,0.042187816350953,0.0602466555368046,0.0242511850004747,0.0484025792953313,0.181714264049373,0.181879464467255,0.457142857142857,0.321428571428571,0.135714285714286,0.485714285714286,0.192857142857143,0.307142857142857,0.0238095238095238,0.0452380952380952,0.0238095238095238,0.0571428571428571,0.0142857142857143,0.0452380952380952,0.0142857142857143,0.0119047619047619,0.0238095238095238,0.0571428571428571,0.0142857142857143,0.0571428571428571,0.0857142857142857,0.0333333333333333,0.0142857142857143,0.0333333333333333,0.00238095238095238,0.0452380952380952,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0333333333333333,0.00238095238095238,0.0119047619047619,0.00238095238095238,0,0.000146031202760902,1152,1152,1152,810,810,810,342,342,342,774,60,114,60,144,36,114,36,30,60,144,36,144,216,84,36,84,6,114,36,30,36,84,6,30,6,0,2520
13000121,0.0214285714285714,1.1860369612577,0.853759858327627,0.0180673723741701,0.0250990617789727,0.00984946916363005,0.0197228738839632,0.0316040976922024,0.0316090923133115,0.442857142857143,0.307142857142857,0.135714285714286,0.4,0.235714285714286,0.307142857142857,0.0476190476190476,0.05,0.0476190476190476,0.019047619047619,0.0142857142857143,0.05,0.0142857142857143,0.00714285714285714,0.0476190476190476,0.019047619047619,0.0142857142857143,0.019047619047619,0.128571428571429,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.05,0.0142857142857143,0.00714285714285714,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.00714285714285714,0.00714285714285714,0,0.000146031202760902,1116,1116,1116,774,774,774,342,342,342,774,120,126,120,48,36,126,36,18,120,48,36,48,324,72,36,72,18,126,36,18,36,72,18,18,18,0,2520
13000130,0.0214285714285715,1.25622937590949,0.868506028239548,0.0170578493382689,0.0246729104137679,0.00948689803394594,0.0189768303519985,0.0304737653907412,0.0304784091143205,0.414285714285714,0.221428571428571,0.192857142857143,0.485714285714286,0.121428571428571,0.364285714285714,0,0.05,0,0.0571428571428571,0.0142857142857143,0.05,0.0142857142857143,0.0357142857142857,0,0.0571428571428571,0.0142857142857143,0.0571428571428571,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.05,0.0142857142857143,0.0357142857142857,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.0357142857142857,0.00714285714285714,0,2.43385337934837e-05,1044,1044,1044,558,558,558,486,486,486,918,0,126,0,144,36,126,36,90,0,144,36,144,36,72,36,72,18,126,36,90,36,72,18,90,18,0,2520
13000202,0.0952380952380952,1.21517241201803,0.830266465436319,0.0783741420527597,0.114707866935281,0.0469695461977333,0.0934409978659829,0.666405602474281,0.668631025310309,0.466666666666667,0.304761904761905,0.161904761904762,0.442857142857143,0.207142857142857,0.25,0.0476190476190476,0.0547619047619048,0.0476190476190476,0.0380952380952381,0.0142857142857143,0.0547619047619048,0.0142857142857143,0.0119047619047619,0.0476190476190476,0.0380952380952381,0.0142857142857143,0.0380952380952381,0.0857142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.00952380952380952,0.0547619047619048,0.0142857142857143,0.0119047619047619,0.0142857142857143,0.0285714285714286,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1176,1176,1176,768,768,768,408,408,408,630,120,138,120,96,36,138,36,30,120,96,36,96,216,72,36,72,24,138,36,30,36,72,24,30,24,18,2520
13000211,0.0357142857142856,1.18569277088914,0.842046287393619,0.0301210284747742,0.0424136846738343,0.0168700989184295,0.0337476430861991,0.0902224856946211,0.0902631984223367,0.45,0.314285714285714,0.135714285714286,0.442857142857143,0.214285714285714,0.307142857142857,0.0380952380952381,0.0452380952380952,0.0380952380952381,0.0333333333333333,0.0166666666666667,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0380952380952381,0.0333333333333333,0.0166666666666667,0.0333333333333333,0.114285714285714,0.0285714285714286,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.0452380952380952,0.0166666666666667,0.00952380952380952,0.0166666666666667,0.0285714285714286,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,0.000146031202760902,1134,1134,1134,792,792,792,342,342,342,774,96,114,96,84,42,114,42,24,96,84,42,84,288,72,42,72,12,114,42,24,42,72,12,24,12,0,2520
13000220,-0.0190476190476191,1.21874996366068,0.804522365026395,-0.0156288160948185,-0.0236756861905194,0,0,0,0,0.40952380952381,0.247619047619048,0.161904761904762,0.357142857142857,0.15,0.278571428571429,0.0476190476190476,0.0738095238095238,0.0476190476190476,0.0476190476190476,0.00476190476190476,0.0738095238095238,0.00476190476190476,0.0119047619047619,0.0476190476190476,0.0476190476190476,0.00476190476190476,0.0476190476190476,0.0285714285714286,0.0285714285714286,0.00476190476190476,0.0285714285714286,0.00952380952380952,0.0738095238095238,0.00476190476190476,0.0119047619047619,0.00476190476190476,0.0285714285714286,0.00952380952380952,0.0119047619047619,0.00952380952380952,0.00714285714285714,5.47617010353384e-05,1032,1032,1032,624,624,624,408,408,408,702,120,186,120,120,12,186,12,30,120,120,12,120,72,72,12,72,24,186,12,30,12,72,24,30,24,18,2520
13000301,0.107142857142857,1.25183538723536,0.926049689385448,0.0855886151129493,0.115698820885043,0.0422865179057701,0.0842208991908888,0.67548285981769,0.677769390762763,0.457142857142857,0.264285714285714,0.192857142857143,0.471428571428571,0.235714285714286,0.335714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0857142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.05,0.0142857142857143,0.0214285714285714,0.0142857142857143,0.0285714285714286,0.0214285714285714,0.0214285714285714,0.0214285714285714,0,2.43385337934837e-05,1152,1152,1152,666,666,666,486,486,486,846,36,126,36,72,36,126,36,54,36,72,36,72,216,72,36,72,54,126,36,54,36,72,54,54,54,0,2520
13000310,0.0214285714285715,1.2562293759095,0.868506028239549,0.0170578493382686,0.0246729104137673,0.00950522684957107,0.0190258161837681,0.0305129320434308,0.0305175877120552,0.414285714285714,0.221428571428571,0.192857142857143,0.428571428571429,0.15,0.335714285714286,0.0285714285714286,0.05,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0357142857142857,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0428571428571429,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.05,0.0142857142857143,0.0357142857142857,0.0142857142857143,0.0285714285714286,0.00714285714285714,0.0357142857142857,0.00714285714285714,0,2.43385337934837e-05,1044,1044,1044,558,558,558,486,486,486,846,72,126,72,72,36,126,36,90,72,72,36,72,108,72,36,72,18,126,36,90,36,72,18,90,18,0,2520
13000400,0.0785714285714286,1.33666887203577,1.00995891342308,0.0587815204013559,0.077796658385958,0.0263671414428436,0.0529834210940109,0.307856831903623,0.308331197712645,0.407142857142857,0.142857142857143,0.264285714285714,0.357142857142857,0.25,0.385714285714286,0,0.0857142857142857,0,0,0,0.0857142857142857,0,0.0357142857142857,0,0,0,0,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0285714285714286,0.0857142857142857,0,0.0357142857142857,0,0.0285714285714286,0.0285714285714286,0.0357142857142857,0.0285714285714286,0.0214285714285714,1.52115836209273e-06,1026,1026,1026,360,360,360,666,666,666,972,0,216,0,0,0,216,0,90,0,0,0,0,144,72,0,72,72,216,0,90,0,72,72,90,72,54,2520
13001003,0.0642857142857143,1.25476642268998,0.844117298487267,0.0512332121128155,0.0761573236337177,0.0304291515245398,0.0607884638329604,0.292227982506129,0.292655384703127,0.435714285714286,0.242857142857143,0.192857142857143,0.471428571428571,0.128571428571429,0.292857142857143,0.0285714285714286,0.05,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0571428571428571,0.0142857142857143,0.0571428571428571,0,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.05,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0142857142857143,0,2.43385337934837e-05,1098,1098,1098,612,612,612,486,486,486,738,72,126,72,144,36,126,36,72,72,144,36,144,0,72,36,72,36,126,36,72,36,72,36,72,36,0,2520
